cell_id,row_index,column_index,header,ocr_text,confidence,confirmed_status,review_reasons,ink_ratio,absolute_bbox
r034_c17,34,17,…,치 폴레 (2 호 차),93.4,needs_reread,variant_disagreement,0.4217,"[1827, 689, 1922, 706]"
r034_c18,34,18,6.27,BBQ (2 호 차),91.75,needs_reread,variant_disagreement,0.3624,"[1924, 689, 2024, 706]"
r034_c19,34,19,6.28,공항 (2 호 차),93.25,needs_reread,variant_disagreement,0.3837,"[2026, 689, 2116, 706]"
r035_c00,35,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 708, 32, 725]"
r035_c02,35,2,| 조,| 3,75.5,needs_reread,variant_disagreement,0.2974,"[67, 708, 121, 725]"
r035_c04,35,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.75,needs_reread,variant_disagreement,0.3593,"[243, 708, 363, 725]"
r035_c05,35,5,6.23 석식,쌀 : 국수 (2 호 차),90.0,needs_reread,variant_disagreement,0.334,"[365, 708, 483, 725]"
r035_c06,35,6,6.24 오전,망 고 부스트 (4 호 차),93.33,needs_reread,variant_disagreement,0.3586,"[485, 708, 619, 725]"
r035_c07,35,7,6.24 중식,스테이크 (4 호 차),92.5,needs_reread,variant_disagreement,0.369,"[621, 708, 738, 725]"
r035_c08,35,8,버스 교체,|,51.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 708, 828, 725]"
r035_c09,35,9,6.24 오후,PnP (3 호 차),91.25,needs_reread,variant_disagreement,0.2479,"[830, 708, 970, 725]"
r035_c10,35,10,| 6.24 석식,ㅣ 동 순원 (3 호 차),84.5,needs_reread,variant_disagreement,0.3031,"[972, 708, 1109, 725]"
r035_c11,35,11,6.25 점 심 자 유 식,106 버 클리 (2 호 차),75.0,needs_reread,variant_disagreement,0.3824,"[1111, 708, 1235, 725]"
r035_c12,35,12,6.25 석 식 자 유식,들 =,44.5,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 708, 1329, 725]"
r035_c13,35,13,6.26 오전,브 리 즈 바이오 (4 호 차),92.43,needs_reread,variant_disagreement,0.399,"[1331, 708, 1465, 725]"
r035_c14,35,14,6.26 중 식 자 유 식,[,10.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 708, 1559, 725]"
r035_c15,35,15,6.26 오후,구글 (4 호 차),93.25,needs_reread,variant_disagreement,0.2778,"[1561, 708, 1687, 725]"
r035_c16,35,16,6.26 석식,인 앤 아웃 (4 호 차),93.0,needs_reread,variant_disagreement,0.3387,"[1689, 708, 1825, 725]"
r035_c17,35,17,…,치 폴레 (2 호 차),92.8,needs_reread,variant_disagreement,0.4229,"[1827, 708, 1922, 725]"
r035_c18,35,18,6.27,BBQ (2 초 차),82.5,needs_reread,variant_disagreement,0.3676,"[1924, 708, 2024, 725]"
r035_c19,35,19,6.28,공항 (2 호 차),93.0,needs_reread,variant_disagreement,0.383,"[2026, 708, 2116, 725]"
r036_c02,36,2,| 조,| 3,76.0,needs_reread,variant_disagreement,0.341,"[67, 727, 121, 744]"
r036_c03,36,3,이름 | 이름,님 주성,94.0,needs_reread,variant_disagreement,0.2029,"[123, 727, 241, 744]"
r036_c05,36,5,6.23 석식,쌀국수 (2 호 차),88.75,needs_reread,variant_disagreement,0.327,"[365, 727, 483, 744]"
r036_c06,36,6,6.24 오전,ㅣ 망 고 부스트 (4 호 차),86.43,needs_reread,variant_disagreement,0.3538,"[485, 727, 619, 744]"
r036_c07,36,7,6.24 중식,스테이크 (4 호 차),93.0,needs_reread,variant_disagreement,0.3605,"[621, 727, 738, 744]"
r036_c08,36,8,버스 교체,| |,48.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 727, 828, 744]"
r036_c10,36,10,| 6.24 석식,| 동 순원 (3 호 차),85.0,needs_reread,variant_disagreement,0.3014,"[972, 727, 1109, 744]"
r036_c11,36,11,6.25 점 심 자 유 식,106 버 클리 (2 호 차),77.83,needs_reread,variant_disagreement,0.3776,"[1111, 727, 1235, 744]"
r036_c12,36,12,6.25 석 식 자 유식,a,25.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 727, 1329, 744]"
r036_c13,36,13,6.26 오전,ㅣ 브 리 즈 바이오 (4 호 차),89.12,needs_reread,variant_disagreement,0.392,"[1331, 727, 1465, 744]"
r036_c14,36,14,6.26 중 식 자 유 식,pO,21.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 727, 1559, 744]"
r036_c15,36,15,6.26 오후,ㅣ 구글 (4 호 차),85.0,needs_reread,variant_disagreement,0.2773,"[1561, 727, 1687, 744]"
r036_c16,36,16,6.26 석식,인 앤 아 웃 (4 호 차),91.29,needs_reread,variant_disagreement,0.3304,"[1689, 727, 1825, 744]"
r036_c17,36,17,…,치 폴레 (2 호 차),92.0,needs_reread,variant_disagreement,0.4211,"[1827, 727, 1922, 744]"
r036_c18,36,18,6.27,BBQ (2 호 차),83.0,needs_reread,variant_disagreement,0.3659,"[1924, 727, 2024, 744]"
r036_c19,36,19,6.28,| 공항 (2 호 차),79.6,needs_reread,variant_disagreement,0.3837,"[2026, 727, 2116, 744]"
r037_c01,37,1,번호,| 37,83.5,needs_reread,variant_disagreement,0.2543,"[34, 746, 65, 763]"
r037_c02,37,2,| 조,| 8.,71.0,needs_reread,variant_disagreement,0.3725,"[67, 746, 121, 763]"
r037_c04,37,4,6.23 점심 자 유 식,ㅣ 스탠포드 (2 호 차),89.0,needs_reread,variant_disagreement,0.3618,"[243, 746, 363, 763]"
r037_c05,37,5,6.23 석식,쌀국수 (2 호 차),90.25,needs_reread,variant_disagreement,0.33,"[365, 746, 483, 763]"
r037_c06,37,6,6.24 오전,"ㅣ 망 고 부스트, (4 호 차)",84.14,needs_reread,variant_disagreement,0.3573,"[485, 746, 619, 763]"
r037_c07,37,7,6.24 중식,| 스테이크 (4 호 차),88.4,needs_reread,variant_disagreement,0.3625,"[621, 746, 738, 763]"
r037_c08,37,8,버스 교체,|,51.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 746, 828, 763]"
r037_c09,37,9,6.24 오후,PnP (3 호 차),91.75,needs_reread,variant_disagreement,0.245,"[830, 746, 970, 763]"
r037_c10,37,10,| 6.24 석식,| 동 순 원 (3 호 차),82.71,needs_reread,variant_disagreement,0.3096,"[972, 746, 1109, 763]"
r037_c11,37,11,6.25 점 심 자 유 식,400 버 클리 (2 호 차),80.83,needs_reread,variant_disagreement,0.3819,"[1111, 746, 1235, 763]"
r037_c12,37,12,6.25 석 식 자 유식,| ：,72.5,needs_reread,variant_disagreement,1.0,"[1237, 746, 1329, 763]"
r037_c13,37,13,6.26 오전,ㅣ 브 리 즈 바이오 (4 호 차),83.25,needs_reread,variant_disagreement,0.3977,"[1331, 746, 1465, 763]"
r037_c14,37,14,6.26 중 식 자 유 식,i,87.0,needs_reread,variant_disagreement,1.0,"[1467, 746, 1559, 763]"
r037_c16,37,16,6.26 석식,| 원 엔 아 못 (4 호 차),75.75,needs_reread,variant_disagreement,0.3369,"[1689, 746, 1825, 763]"
r037_c17,37,17,…,| 처 플 레 (2 후 차),88.0,needs_reread,variant_disagreement,0.4198,"[1827, 746, 1922, 763]"
r037_c18,37,18,6.27,BBQ (2 호 차),92.75,needs_reread,variant_disagreement,0.37,"[1924, 746, 2024, 763]"
r037_c19,37,19,6.28,| 공항 (2 호 차),86.2,needs_reread,variant_disagreement,0.3935,"[2026, 746, 2116, 763]"
r038_c00,38,0,차량,ㅣ,74.0,needs_reread,variant_disagreement,0.0,"[1, 765, 32, 781]"
r038_c02,38,2,| 조,| 을.,79.0,needs_reread,variant_disagreement,0.4456,"[67, 765, 121, 781]"
r038_c03,38,3,이름 | 이름,OFS,66.0,needs_reread,low_confidence|variant_disagreement,0.4306,"[123, 765, 241, 781]"
r038_c04,38,4,6.23 점심 자 유 식,| 스탠포드 (2 호 차),88.4,needs_reread,variant_disagreement,0.3776,"[243, 765, 363, 781]"
r038_c05,38,5,6.23 석식,ㅣ 쌀국수 (2 호 차),83.0,needs_reread,variant_disagreement,0.3459,"[365, 765, 483, 781]"
r038_c06,38,6,6.24 오전,| 망 고 부스트 (4 호 차),87.29,needs_reread,variant_disagreement,0.3755,"[485, 765, 619, 781]"
r038_c07,38,7,6.24 중식,스테이크 (4 호 차),92.5,needs_reread,variant_disagreement,0.3766,"[621, 765, 738, 781]"
r038_c08,38,8,버스 교체,|,87.0,needs_reread,variant_disagreement,1.0,"[740, 765, 828, 781]"
r038_c09,38,9,6.24 오후,| PnP (3 호 차),88.6,needs_reread,variant_disagreement,0.2554,"[830, 765, 970, 781]"
r038_c10,38,10,| 6.24 석식,ㅣ 동 순원 (3 호 치 ),84.14,needs_reread,variant_disagreement,0.3212,"[972, 765, 1109, 781]"
r038_c11,38,11,6.25 점 심 자 유 식,(버클리 (2 호 차),81.75,needs_reread,variant_disagreement,0.4022,"[1111, 765, 1235, 781]"
r038_c12,38,12,6.25 석 식 자 유식,|,88.0,needs_reread,variant_disagreement,1.0,"[1237, 765, 1329, 781]"
r038_c13,38,13,6.26 오전,| 브 리 즈 바이오 (4 호 차),91.38,needs_reread,variant_disagreement,0.41,"[1331, 765, 1465, 781]"
r038_c15,38,15,6.26 오후,ㅣ 구글 (4 호 차),85.6,needs_reread,variant_disagreement,0.2917,"[1561, 765, 1687, 781]"
r038_c16,38,16,6.26 석식,| 인 엔 아웃 (4 호 차),83.57,needs_reread,variant_disagreement,0.3488,"[1689, 765, 1825, 781]"
r038_c17,38,17,…,| 치 플 레 (2 호 차),86.14,needs_reread,variant_disagreement,0.4434,"[1827, 765, 1922, 781]"
r038_c18,38,18,6.27,BBQ (2 호 차),90.5,needs_reread,variant_disagreement,0.3756,"[1924, 765, 2024, 781]"
r038_c19,38,19,6.28,| 공항 (2 호 차),77.6,needs_reread,variant_disagreement,0.4076,"[2026, 765, 2116, 781]"
r039_c02,39,2,| 조,<i,55.0,needs_reread,low_confidence|variant_disagreement,0.4542,"[67, 783, 121, 800]"
r039_c03,39,3,이름 | 이름,전 혜 원,87.67,needs_reread,variant_disagreement,0.4816,"[123, 783, 241, 800]"
r039_c04,39,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.5,needs_reread,variant_disagreement,0.3657,"[243, 783, 363, 800]"
r039_c05,39,5,6.23 석식,쌀국수 (2 호 차),93.25,needs_reread,variant_disagreement,0.3375,"[365, 783, 483, 800]"
r039_c06,39,6,6.24 오전,망 고 부스트 (4 호 차),93.5,needs_reread,variant_disagreement,0.3652,"[485, 783, 619, 800]"
r039_c07,39,7,6.24 중식,스테이크 (4 호 차),92.5,needs_reread,variant_disagreement,0.368,"[621, 783, 738, 800]"
r039_c08,39,8,버스 교체,ㄷㄷ,32.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 783, 828, 800]"
r039_c10,39,10,| 6.24 석식,동 순원 (3 호 차),93.0,needs_reread,variant_disagreement,0.307,"[972, 783, 1109, 800]"
r039_c11,39,11,6.25 점 심 자 유 식,버클리 (2 호 차),79.5,needs_reread,variant_disagreement,0.3895,"[1111, 783, 1235, 800]"
r039_c12,39,12,6.25 석 식 자 유식,| S|,73.5,needs_reread,variant_disagreement,1.0,"[1237, 783, 1329, 800]"
r039_c13,39,13,6.26 오전,| 브 리 즈 바이오 (4 호 차),91.38,needs_reread,variant_disagreement,0.3999,"[1331, 783, 1465, 800]"
r039_c14,39,14,6.26 중 식 자 유 식,=,54.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 783, 1559, 800]"
r039_c15,39,15,6.26 오후,구글 (4 호 차),92.75,needs_reread,variant_disagreement,0.2792,"[1561, 783, 1687, 800]"
r039_c16,39,16,6.26 석식,인 앤 아 웃 (4 호 차),91.86,needs_reread,variant_disagreement,0.3478,"[1689, 783, 1825, 800]"
r039_c17,39,17,…,치 폴 레 (2 호 차),92.33,needs_reread,variant_disagreement,0.4316,"[1827, 783, 1922, 800]"
r039_c19,39,19,6.28,공항 (2 호 차),92.0,needs_reread,variant_disagreement,0.4046,"[2026, 783, 2116, 800]"
r040_c00,40,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 802, 32, 819]"
r040_c02,40,2,| 조,| 3,71.5,needs_reread,variant_disagreement,0.3856,"[67, 802, 121, 819]"
r040_c04,40,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.5,needs_reread,variant_disagreement,0.3578,"[243, 802, 363, 819]"
r040_c05,40,5,6.23 석식,쌀국수 (2 호 차),93.25,needs_reread,variant_disagreement,0.3245,"[365, 802, 483, 819]"
r040_c06,40,6,6.24 오전,망 고 부스트 (4 호 차),93.0,needs_reread,variant_disagreement,0.3529,"[485, 802, 619, 819]"
r040_c07,40,7,6.24 중식,스테이크 (4 호 차),93.75,needs_reread,variant_disagreement,0.36,"[621, 802, 738, 819]"
r040_c08,40,8,버스 교체,|,50.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 802, 828, 819]"
r040_c10,40,10,| 6.24 석식,동 순원 (3 호 차),91.8,needs_reread,variant_disagreement,0.301,"[972, 802, 1109, 819]"
r040_c11,40,11,6.25 점 심 자 유 식,(버클리 (2 호 차),69.75,needs_reread,low_confidence|variant_disagreement,0.3781,"[1111, 802, 1235, 819]"
r040_c12,40,12,6.25 석 식 자 유식,|,85.0,needs_reread,variant_disagreement,1.0,"[1237, 802, 1329, 819]"
r040_c13,40,13,6.26 오전,| 브 리 즈 바이오 (4 호 차),89.88,needs_reread,variant_disagreement,0.3986,"[1331, 802, 1465, 819]"
r040_c14,40,14,6.26 중 식 자 유 식,|,93.0,needs_reread,variant_disagreement,1.0,"[1467, 802, 1559, 819]"
r040_c15,40,15,6.26 오후,구글 (4 호 차),93.75,needs_reread,variant_disagreement,0.2745,"[1561, 802, 1687, 819]"
r040_c16,40,16,6.26 석식,인 엔 아 못 (4 호 차),92.29,needs_reread,variant_disagreement,0.3304,"[1689, 802, 1825, 819]"
r040_c17,40,17,…,치 폴레 (2 호 차),93.6,needs_reread,variant_disagreement,0.4204,"[1827, 802, 1922, 819]"
r040_c18,40,18,6.27,BBQ (2 호 차),85.25,needs_reread,variant_disagreement,0.3706,"[1924, 802, 2024, 819]"
r040_c19,40,19,6.28,공항 (2 호 차),93.0,needs_reread,variant_disagreement,0.3869,"[2026, 802, 2116, 819]"
r041_c04,41,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.25,needs_reread,variant_disagreement,0.3564,"[243, 821, 363, 838]"
r041_c05,41,5,6.23 석식,쌀국수 (2 호 차),93.25,needs_reread,variant_disagreement,0.327,"[365, 821, 483, 838]"
r041_c06,41,6,6.24 오전,망 고 부스트 (4 호 차),93.0,needs_reread,variant_disagreement,0.3525,"[485, 821, 619, 838]"
r041_c07,41,7,6.24 중식,스테이크 (4 호 차),93.5,needs_reread,variant_disagreement,0.36,"[621, 821, 738, 838]"
r041_c08,41,8,버스 교체,|,84.0,needs_reread,variant_disagreement,1.0,"[740, 821, 828, 838]"
r041_c09,41,9,6.24 오후,PnP (3 호 차),91.0,needs_reread,variant_disagreement,0.2454,"[830, 821, 970, 838]"
r041_c10,41,10,| 6.24 석식,| 동 순원 (3 호 차),89.83,needs_reread,variant_disagreement,0.304,"[972, 821, 1109, 838]"
r041_c11,41,11,6.25 점 심 자 유 식,UCH Be] (2 호 차),80.2,needs_reread,variant_disagreement,0.3828,"[1111, 821, 1235, 838]"
r041_c12,41,12,6.25 석 식 자 유식,Pp,38.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 821, 1329, 838]"
r041_c14,41,14,6.26 중 식 자 유 식,Ss,35.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 821, 1559, 838]"
r041_c15,41,15,6.26 오후,구글 (4 호 차),92.5,needs_reread,variant_disagreement,0.275,"[1561, 821, 1687, 838]"
r041_c16,41,16,6.26 석식,인 엔 아웃 (4 호 차),88.0,needs_reread,variant_disagreement,0.3304,"[1689, 821, 1825, 838]"
r041_c17,41,17,…,치 폴 레 (2 호 차),93.0,needs_reread,variant_disagreement,0.4111,"[1827, 821, 1922, 838]"
r041_c18,41,18,6.27,BBQ (2 초 차),80.0,needs_reread,variant_disagreement,0.3659,"[1924, 821, 2024, 838]"
r041_c19,41,19,6.28,공항 (2 호 차),92.75,needs_reread,variant_disagreement,0.3863,"[2026, 821, 2116, 838]"
r042_c00,42,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 840, 32, 857]"
r042_c02,42,2,| 조,| 6,81.5,needs_reread,variant_disagreement,0.1394,"[67, 840, 121, 857]"
r042_c03,42,3,이름 | 이름,박 원 희,89.0,needs_reread,variant_disagreement,0.1909,"[123, 840, 241, 857]"
r042_c04,42,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.0,needs_reread,variant_disagreement,0.3613,"[243, 840, 363, 857]"
r042_c05,42,5,6.23 석식,쌀국수 (2 호 차),93.5,needs_reread,variant_disagreement,0.3245,"[365, 840, 483, 857]"
r042_c06,42,6,6.24 오전,망 고 부스트 (4 호 차),91.0,needs_reread,variant_disagreement,0.3547,"[485, 840, 619, 857]"
r042_c07,42,7,6.24 중식,스테이크 (4 호 차),93.5,needs_reread,variant_disagreement,0.3615,"[621, 840, 738, 857]"
r042_c08,42,8,버스 교체,을 =,33.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 840, 828, 857]"
r042_c09,42,9,6.24 오후,PnP (3 호 차),93.25,needs_reread,variant_disagreement,0.2424,"[830, 840, 970, 857]"
r042_c10,42,10,| 6.24 석식,ㅣ 동 순원 (3 호 차),86.67,needs_reread,variant_disagreement,0.3027,"[972, 840, 1109, 857]"
r042_c11,42,11,6.25 점 심 자 유 식,406 버 클리 (2 호 차),83.67,needs_reread,variant_disagreement,0.3824,"[1111, 840, 1235, 857]"
r042_c12,42,12,6.25 석 식 자 유식,SO,45.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 840, 1329, 857]"
r042_c13,42,13,6.26 오전,브 리 즈 바 미오 (4 호 차),91.88,needs_reread,variant_disagreement,0.3929,"[1331, 840, 1465, 857]"
r042_c14,42,14,6.26 중 식 자 유 식,_——,25.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 840, 1559, 857]"
r042_c15,42,15,6.26 오후,구글 (4 호 차),93.5,needs_reread,variant_disagreement,0.2792,"[1561, 840, 1687, 857]"
r042_c16,42,16,6.26 석식,인 앤 아 웃 (4 호 차),92.0,needs_reread,variant_disagreement,0.3382,"[1689, 840, 1825, 857]"
r042_c17,42,17,…,치 플레 (2 호 차),88.2,needs_reread,variant_disagreement,0.4155,"[1827, 840, 1922, 857]"
r042_c18,42,18,6.27,BBQ (2 호 차),88.25,needs_reread,variant_disagreement,0.3659,"[1924, 840, 2024, 857]"
r042_c19,42,19,6.28,공항 (2 호 차),92.75,needs_reread,variant_disagreement,0.3882,"[2026, 840, 2116, 857]"
r043_c00,43,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 859, 32, 876]"
r043_c01,43,1,번호,| 48,79.0,needs_reread,variant_disagreement,0.2732,"[34, 859, 65, 876]"
r043_c02,43,2,| 조,| 6,83.0,needs_reread,variant_disagreement,0.1438,"[67, 859, 121, 876]"
r043_c03,43,3,이름 | 이름,이 도 윤 6,91.5,needs_reread,variant_disagreement,0.2104,"[123, 859, 241, 876]"
r043_c04,43,4,6.23 점심 자 유 식,스탠포드 (2 호 차),92.75,needs_reread,variant_disagreement,0.3549,"[243, 859, 363, 876]"
r043_c05,43,5,6.23 석식,쌀국수 (2 호 차),92.5,needs_reread,variant_disagreement,0.3275,"[365, 859, 483, 876]"
r043_c06,43,6,6.24 오전,망 고 부스트 (4 호 차),93.5,needs_reread,variant_disagreement,0.3565,"[485, 859, 619, 876]"
r043_c07,43,7,6.24 중식,스테이크 (4 호 차),92.5,needs_reread,variant_disagreement,0.3625,"[621, 859, 738, 876]"
r043_c08,43,8,버스 교체,[ ㅣ,70.5,needs_reread,variant_disagreement,1.0,"[740, 859, 828, 876]"
r043_c09,43,9,6.24 오후,PnP (3 호 차),92.75,needs_reread,variant_disagreement,0.2416,"[830, 859, 970, 876]"
r043_c10,43,10,| 6.24 석식,ㅣ 동 순원 (3 호 차),81.33,needs_reread,variant_disagreement,0.3079,"[972, 859, 1109, 876]"
r043_c11,43,11,6.25 점 심 자 유 식,UCH el (2 호 차),84.2,needs_reread,variant_disagreement,0.3824,"[1111, 859, 1235, 876]"
r043_c12,43,12,6.25 석 식 자 유식,PO,30.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 859, 1329, 876]"
r043_c13,43,13,6.26 오전,| 브 리 즈 바 이 모 (4 호 차),90.0,needs_reread,variant_disagreement,0.4008,"[1331, 859, 1465, 876]"
r043_c14,43,14,6.26 중 식 자 유 식,를 nn,49.5,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 859, 1559, 876]"
r043_c15,43,15,6.26 오후,구글 (4 호 차),93.25,needs_reread,variant_disagreement,0.2764,"[1561, 859, 1687, 876]"
r043_c16,43,16,6.26 석식,인 앤 아웃 (4 호 차),93.0,needs_reread,variant_disagreement,0.3374,"[1689, 859, 1825, 876]"
r043_c17,43,17,…,치 플레 (2 호 차),92.6,needs_reread,variant_disagreement,0.4192,"[1827, 859, 1922, 876]"
r043_c18,43,18,6.27,BBO (2 호 차),81.75,needs_reread,variant_disagreement,0.3624,"[1924, 859, 2024, 876]"
r043_c19,43,19,6.28,공항 (2 호 차),93.0,needs_reread,variant_disagreement,0.3869,"[2026, 859, 2116, 876]"
r044_c00,44,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 878, 32, 895]"
r044_c02,44,2,| 조,| 6,81.0,needs_reread,variant_disagreement,0.1405,"[67, 878, 121, 895]"
r044_c04,44,4,6.23 점심 자 유 식,스탠포드 (2 호 차),93.5,needs_reread,variant_disagreement,0.3627,"[243, 878, 363, 895]"
r044_c05,44,5,6.23 석식,쌀국수 (2 호 차),93.5,needs_reread,variant_disagreement,0.321,"[365, 878, 483, 895]"
r044_c06,44,6,6.24 오전,망 고 부스트 (4 호 차),93.0,needs_reread,variant_disagreement,0.3529,"[485, 878, 619, 895]"
r044_c09,44,9,6.24 오후,PnP (3 호 차),93.75,needs_reread,variant_disagreement,0.245,"[830, 878, 970, 895]"
r044_c10,44,10,| 6.24 석식,| 동 순원 (3 호 차),89.83,needs_reread,variant_disagreement,0.3023,"[972, 878, 1109, 895]"
r044_c11,44,11,6.25 점 심 자 유 식,UCH Be] (2 호 차),81.2,needs_reread,variant_disagreement,0.3828,"[1111, 878, 1235, 895]"
r044_c12,44,12,6.25 석 식 자 유식,[,46.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 878, 1329, 895]"
r044_c13,44,13,6.26 오전,ㅣ 브 리 즈 바이오 (4 호 차),88.5,needs_reread,variant_disagreement,0.3924,"[1331, 878, 1465, 895]"
r044_c14,44,14,6.26 중 식 자 유 식,…,0.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 878, 1559, 895]"
r044_c15,44,15,6.26 오후,| 구글 (4 호 차),85.2,needs_reread,variant_disagreement,0.274,"[1561, 878, 1687, 895]"
r044_c16,44,16,6.26 석식,인 앤 아 웃 (4 호 차),93.14,needs_reread,variant_disagreement,0.3279,"[1689, 878, 1825, 895]"
r044_c17,44,17,…,치 폴레 (2 호 차),93.0,needs_reread,variant_disagreement,0.4173,"[1827, 878, 1922, 895]"
r044_c18,44,18,6.27,BBO (2 호 차),77.25,needs_reread,variant_disagreement,0.3612,"[1924, 878, 2024, 895]"
r044_c19,44,19,6.28,공항 (2 호 차),90.0,needs_reread,variant_disagreement,0.385,"[2026, 878, 2116, 895]"
